Sales ID,Created At,Quantity,Gross Sales,Discount ($),Tax,Net Sales,Product ID,Product Name,Category,Customer ID,Customer Name,Customer City,Customer State,Customer Source
13276,"2019-12-3, 20:00:48",1,33.98,0.00,3.4,30.58,10,Mediocre Wooden Table,Gizmo,"1,748",Evans Bins,Chickamauga,GA,Google
13277,"2017-4-26, 09:42:05",2,68.21,0.00,6.82,61.39,161,Heavy-Duty Rubber Gloves,Doohickey,"1,748",Evans Bins,Chickamauga,GA,Google
13278,"2018-5-2, 10:15:05",4,290.49,0.00,29.05,261.44,40,Small Copper Plate,Gizmo,"1,750",Troy Pacocha,Carlyle,IL,Google
13279,"2019-12-16, 16:38:55",2,66.59,0.00,6.66,59.93,135,Enormous Granite Bottle,Gizmo,"1,750",Troy Pacocha,Carlyle,IL,Google
13280,"2018-2-16, 21:56:18",1,49.16,0.00,4.92,44.25,142,Ergonomic Marble Computer,Doohickey,"1,750",Troy Pacocha,Carlyle,IL,Google
13281,"2017-4-25, 16:26:56",3,190.04,0.00,19,171.03,189,Gorgeous Marble Computer,Widget,"1,750",Troy Pacocha,Carlyle,IL,Google
13282,"2018-10-12, 22:03:22",7,563.46,0.00,56.35,507.12,195,Incredible Concrete Watch,Gadget,"1,750",Troy Pacocha,Carlyle,IL,Google
13283,"2017-7-9, 08:00:14",6,220.94,0.00,22.09,198.84,193,Ergonomic Plastic Bench,Gadget,"1,750",Troy Pacocha,Carlyle,IL,Google
13284,"2020-4-13, 00:14:26",3,216.35,0.00,21.64,194.72,8,Enormous Steel Watch,Doohickey,"1,751",Theresia Russel,Corsica,SD,Google
13285,"2019-9-2, 13:18:28",3,241.31,0.00,24.13,217.18,116,Aerodynamic Concrete Bench,Gizmo,"1,752",Alaina Howell,Addison,AL,Facebook
13286,"2019-8-22, 11:48:37",6,468.56,7.08,46.15,415.33,98,Mediocre Silk Bottle,Gizmo,"1,752",Alaina Howell,Addison,AL,Facebook
13287,"2020-1-26, 00:30:12",2,60.71,0.00,6.07,54.64,53,Mediocre Cotton Toucan,Doohickey,"1,752",Alaina Howell,Addison,AL,Facebook
13288,"2018-11-14, 06:16:28",2,111.44,0.00,11.14,100.29,114,Practical Plastic Keyboard,Doohickey,"1,752",Alaina Howell,Addison,AL,Facebook
13289,"2018-5-24, 02:42:36",4,219.6,0.00,21.96,197.64,43,Lightweight Marble Bag,Widget,"1,752",Alaina Howell,Addison,AL,Facebook
13290,"2018-2-6, 06:33:44",2,172.13,0.00,17.21,154.92,168,Intelligent Paper Car,Gadget,"1,752",Alaina Howell,Addison,AL,Facebook
13291,"2017-9-3, 14:46:29",4,267.64,0.00,26.76,240.87,187,Fantastic Copper Hat,Gizmo,"1,752",Alaina Howell,Addison,AL,Facebook
13292,"2019-6-20, 12:58:15",6,399.72,0.00,39.97,359.74,86,Heavy-Duty Silk Chair,Doohickey,"1,752",Alaina Howell,Addison,AL,Facebook
13293,"2020-2-29, 14:23:26",1,77.29,2.52,7.48,67.29,88,Lightweight Linen Bottle,Gizmo,"1,752",Alaina Howell,Addison,AL,Facebook
13294,"2019-10-5, 04:14:00",3,273.43,0.00,27.34,246.09,141,Enormous Cotton Pants,Doohickey,"1,752",Alaina Howell,Addison,AL,Facebook
13295,"2018-10-14, 00:20:29",3,222.43,0.00,22.24,200.19,94,Awesome Bronze Plate,Widget,"1,752",Alaina Howell,Addison,AL,Facebook
13296,"2019-9-5, 04:36:41",3,200.65,0.00,20.07,180.59,86,Heavy-Duty Silk Chair,Doohickey,"1,752",Alaina Howell,Addison,AL,Facebook
13297,"2019-6-29, 02:31:43",4,232.48,0.00,23.25,209.23,71,Sleek Granite Pants,Gadget,"1,752",Alaina Howell,Addison,AL,Facebook
13298,"2018-6-19, 12:10:18",6,379.71,7.02,37.27,335.42,151,Lightweight Leather Bench,Gizmo,"1,752",Alaina Howell,Addison,AL,Facebook
13299,"2019-9-25, 11:13:16",6,228.25,0.00,22.82,205.42,50,Durable Wool Toucan,Widget,"1,752",Alaina Howell,Addison,AL,Facebook
13300,"2019-5-25, 20:46:57",4,203.26,0.00,20.33,182.94,200,Intelligent Steel Car,Gadget,"1,752",Alaina Howell,Addison,AL,Facebook
13301,"2019-8-9, 07:06:27",4,202.93,0.00,20.29,182.64,128,Gorgeous Aluminum Plate,Gizmo,"1,752",Alaina Howell,Addison,AL,Facebook
13302,"2018-11-17, 16:57:54",2,179.92,0.00,17.99,161.93,127,Practical Bronze Watch,Widget,"1,752",Alaina Howell,Addison,AL,Facebook
13303,"2018-7-10, 21:14:10",3,275.18,0.00,27.52,247.66,36,Mediocre Plastic Clock,Gizmo,"1,754",Zora Schamberger,Blackstone,VA,Affiliate
13304,"2019-10-4, 10:29:35",5,196.54,0.00,19.65,176.89,70,Small Rubber Clock,Widget,"1,754",Zora Schamberger,Blackstone,VA,Affiliate
13305,"2018-6-16, 15:19:06",6,483.45,2.52,48.09,432.83,124,Durable Aluminum Bag,Gizmo,"1,754",Zora Schamberger,Blackstone,VA,Affiliate
13306,"2018-12-18, 04:26:57",1,42.7,0.00,4.27,38.43,169,Small Cotton Chair,Doohickey,"1,754",Zora Schamberger,Blackstone,VA,Affiliate
13307,"2019-9-7, 13:19:20",4,320.99,0.00,32.1,288.89,178,Ergonomic Linen Toucan,Widget,"1,754",Zora Schamberger,Blackstone,VA,Affiliate
13308,"2019-12-15, 16:35:53",2,130.82,0.00,13.08,117.73,164,Sleek Bronze Lamp,Doohickey,"1,754",Zora Schamberger,Blackstone,VA,Affiliate
13309,"2019-8-24, 21:36:33",8,828.14,0.00,82.81,745.33,7,Aerodynamic Linen Coat,Doohickey,"1,754",Zora Schamberger,Blackstone,VA,Affiliate
13310,"2018-8-26, 04:55:28",8,713.2,0.00,71.32,641.88,150,Synergistic Wool Coat,Gadget,"1,754",Zora Schamberger,Blackstone,VA,Affiliate
13311,"2019-2-23, 23:08:24",1,84.57,7.02,7.76,69.8,184,Practical Granite Plate,Widget,"1,754",Zora Schamberger,Blackstone,VA,Affiliate
13312,"2018-11-1, 11:32:52",3,115.93,0.00,11.59,104.34,183,Mediocre Aluminum Lamp,Gizmo,"1,754",Zora Schamberger,Blackstone,VA,Affiliate
13313,"2019-12-8, 08:45:24",2,45.05,0.00,4.51,40.55,22,Enormous Marble Shoes,Gizmo,"1,754",Zora Schamberger,Blackstone,VA,Affiliate
13314,"2018-3-10, 17:23:03",1,55,0.00,5.5,49.5,83,Lightweight Bronze Table,Gadget,"1,754",Zora Schamberger,Blackstone,VA,Affiliate
13315,"2019-12-10, 12:10:34",2,162.58,0.00,16.26,146.32,123,Mediocre Wooden Bench,Gizmo,"1,754",Zora Schamberger,Blackstone,VA,Affiliate
13316,"2017-2-12, 20:06:33",2,124.71,0.00,12.47,112.24,164,Sleek Bronze Lamp,Doohickey,"1,754",Zora Schamberger,Blackstone,VA,Affiliate
13317,"2018-8-9, 01:05:41",8,671.83,0.00,67.18,604.65,184,Practical Granite Plate,Widget,"1,755",Keyon Gleason,Wolf Point,MT,Google
13318,"2017-9-13, 15:03:43",6,199.58,0.00,19.96,179.62,33,Small Plastic Computer,Doohickey,"1,755",Keyon Gleason,Wolf Point,MT,Google
13319,"2018-3-23, 17:36:48",1,46.66,0.00,4.67,41.99,26,Ergonomic Aluminum Plate,Widget,"1,755",Keyon Gleason,Wolf Point,MT,Google
13320,"2017-10-9, 17:29:26",5,376.65,0.00,37.67,338.99,97,Durable Copper Clock,Doohickey,"1,755",Keyon Gleason,Wolf Point,MT,Google
13321,"2017-8-23, 11:59:39",6,286.85,0.00,28.69,258.17,99,Enormous Plastic Coat,Gadget,"1,755",Keyon Gleason,Wolf Point,MT,Google
13322,"2017-8-19, 07:02:32",6,296.04,0.00,29.6,266.43,196,Heavy-Duty Linen Toucan,Widget,"1,755",Keyon Gleason,Wolf Point,MT,Google
13323,"2020-2-13, 06:34:51",1,45.22,0.00,4.52,40.7,54,Intelligent Bronze Knife,Widget,"1,755",Keyon Gleason,Wolf Point,MT,Google
13324,"2019-10-27, 04:06:37",5,153.05,0.00,15.31,137.75,81,Lightweight Linen Coat,Gizmo,"1,757",Michael Frami,Mount Olive,NC,Facebook
13325,"2018-1-5, 02:44:54",1,72.41,0.00,7.24,65.17,187,Fantastic Copper Hat,Gizmo,"1,758",Adrien VonRueden,Verona,ND,Twitter
13326,"2018-8-30, 09:51:57",6,208.92,0.00,20.89,188.03,10,Mediocre Wooden Table,Gizmo,"1,758",Adrien VonRueden,Verona,ND,Twitter
13327,"2018-3-23, 07:29:08",1,39.68,0.00,3.97,35.71,85,Rustic Copper Knife,Gizmo,"1,758",Adrien VonRueden,Verona,ND,Twitter
13328,"2019-9-9, 05:54:21",5,237.05,0.00,23.71,213.35,25,Durable Marble Watch,Widget,"1,758",Adrien VonRueden,Verona,ND,Twitter
13329,"2019-11-19, 20:41:51",4,351.62,0.00,35.16,316.46,27,Awesome Aluminum Table,Gadget,"1,758",Adrien VonRueden,Verona,ND,Twitter
13330,"2019-9-9, 12:53:20",6,433.63,0.00,43.36,390.27,96,Heavy-Duty Silk Car,Doohickey,"1,758",Adrien VonRueden,Verona,ND,Twitter
13331,"2016-12-23, 04:32:48",2,93.62,0.00,9.36,84.25,179,Incredible Linen Knife,Doohickey,"1,758",Adrien VonRueden,Verona,ND,Twitter
13332,"2019-5-19, 18:30:39",4,344.05,0.00,34.4,309.64,168,Intelligent Paper Car,Gadget,"1,758",Adrien VonRueden,Verona,ND,Twitter
13333,"2018-8-6, 20:13:40",7,504.56,0.00,50.46,454.1,31,Rustic Rubber Clock,Doohickey,"1,758",Adrien VonRueden,Verona,ND,Twitter
13334,"2018-1-20, 21:36:12",1,32.49,0.00,3.25,29.24,33,Small Plastic Computer,Doohickey,"1,758",Adrien VonRueden,Verona,ND,Twitter
13335,"2017-3-16, 18:35:22",1,57.43,0.00,5.74,51.68,18,Lightweight Paper Bottle,Gadget,"1,758",Adrien VonRueden,Verona,ND,Twitter
13336,"2018-10-27, 23:24:26",4,363.43,0.00,36.34,327.09,132,Sleek Steel Table,Widget,"1,759",Abby Larkin,Hopkinsville,KY,Organic
13337,"2018-9-28, 09:37:20",5,223.51,0.00,22.35,201.16,76,Sleek Marble Clock,Widget,"1,759",Abby Larkin,Hopkinsville,KY,Organic
13338,"2018-9-4, 22:25:28",6,477.76,0.00,47.78,429.98,123,Mediocre Wooden Bench,Gizmo,"1,759",Abby Larkin,Hopkinsville,KY,Organic
13339,"2018-11-14, 16:49:53",4,102.19,0.00,10.22,91.97,159,Aerodynamic Cotton Lamp,Widget,"1,759",Abby Larkin,Hopkinsville,KY,Organic
13340,"2018-5-16, 13:17:14",5,114.23,0.00,11.42,102.81,22,Enormous Marble Shoes,Gizmo,"1,759",Abby Larkin,Hopkinsville,KY,Organic
13341,"2019-10-21, 23:30:05",7,329.98,0.00,33,296.98,198,Enormous Copper Shirt,Gizmo,"1,759",Abby Larkin,Hopkinsville,KY,Organic
13342,"2019-1-18, 10:43:01",3,166.66,0.00,16.67,149.99,44,Gorgeous Concrete Shoes,Widget,"1,759",Abby Larkin,Hopkinsville,KY,Organic
13343,"2018-11-30, 17:41:10",4,192.53,0.00,19.25,173.28,196,Heavy-Duty Linen Toucan,Widget,"1,759",Abby Larkin,Hopkinsville,KY,Organic
13344,"2018-12-30, 08:05:28",2,123.26,0.00,12.33,110.93,59,Sleek Aluminum Watch,Gizmo,"1,759",Abby Larkin,Hopkinsville,KY,Organic
13345,"2018-3-22, 12:46:06",1,26.61,0.00,2.66,23.95,56,Awesome Silk Car,Doohickey,"1,759",Abby Larkin,Hopkinsville,KY,Organic
13346,"2020-2-20, 22:30:32",2,169.97,0.00,17,152.97,87,Gorgeous Linen Bottle,Widget,"1,759",Abby Larkin,Hopkinsville,KY,Organic
13347,"2018-6-1, 12:12:32",6,267.89,0.00,26.79,241.1,140,Sleek Copper Watch,Gadget,"1,759",Abby Larkin,Hopkinsville,KY,Organic
13348,"2019-11-16, 06:13:38",2,74.12,0.00,7.41,66.7,50,Durable Wool Toucan,Widget,"1,760",Isadore Homenick,Dale,TX,Organic
13349,"2018-5-6, 20:11:06",4,225.39,0.00,22.54,202.86,47,Aerodynamic Cotton Bottle,Doohickey,"1,760",Isadore Homenick,Dale,TX,Organic
13350,"2018-9-2, 21:26:31",5,423.63,0.00,42.36,381.27,90,Incredible Concrete Keyboard,Gizmo,"1,760",Isadore Homenick,Dale,TX,Organic
13351,"2019-10-11, 01:26:37",6,237.52,3.57,23.4,210.56,111,Ergonomic Rubber Bench,Gadget,"1,760",Isadore Homenick,Dale,TX,Organic
13352,"2019-1-15, 06:53:11",2,156.33,3.57,15.28,137.49,123,Mediocre Wooden Bench,Gizmo,"1,760",Isadore Homenick,Dale,TX,Organic
13353,"2018-12-10, 02:28:02",2,150.06,0.00,15.01,135.05,136,Mediocre Marble Lamp,Widget,"1,760",Isadore Homenick,Dale,TX,Organic
13354,"2018-1-3, 23:02:58",2,143.44,0.00,14.34,129.1,88,Lightweight Linen Bottle,Gizmo,"1,760",Isadore Homenick,Dale,TX,Organic
13355,"2019-6-1, 20:53:15",6,288.81,0.00,28.88,259.93,28,Rustic Marble Bottle,Gizmo,"1,760",Isadore Homenick,Dale,TX,Organic
13356,"2019-7-24, 13:19:12",6,343.53,0.00,34.35,309.17,120,Heavy-Duty Copper Watch,Widget,"1,760",Isadore Homenick,Dale,TX,Organic
13357,"2018-9-2, 15:51:31",5,377.23,3.57,37.37,336.3,104,Sleek Leather Toucan,Widget,"1,760",Isadore Homenick,Dale,TX,Organic
13358,"2018-7-31, 12:37:13",4,113.87,0.00,11.39,102.48,185,Sleek Marble Table,Gadget,"1,760",Isadore Homenick,Dale,TX,Organic
13359,"2018-3-8, 23:01:14",1,91.82,0.00,9.18,82.64,150,Synergistic Wool Coat,Gadget,"1,760",Isadore Homenick,Dale,TX,Organic
13360,"2018-12-11, 14:04:26",2,134.96,0.00,13.5,121.46,77,Mediocre Leather Computer,Gadget,"1,760",Isadore Homenick,Dale,TX,Organic
13361,"2020-1-10, 15:45:46",3,213.93,0.00,21.39,192.54,136,Mediocre Marble Lamp,Widget,"1,760",Isadore Homenick,Dale,TX,Organic
13362,"2019-2-28, 23:06:09",2,74.62,0.00,7.46,67.16,50,Durable Wool Toucan,Widget,"1,760",Isadore Homenick,Dale,TX,Organic
13363,"2019-7-16, 16:58:22",6,337.85,0.00,33.78,304.06,120,Heavy-Duty Copper Watch,Widget,"1,760",Isadore Homenick,Dale,TX,Organic
13364,"2018-8-27, 05:09:12",9,773.54,0.00,77.35,696.19,126,Practical Wool Hat,Widget,"1,760",Isadore Homenick,Dale,TX,Organic
13365,"2019-3-30, 18:00:49",1,43.81,0.00,4.38,39.43,21,Lightweight Wool Bag,Gadget,"1,760",Isadore Homenick,Dale,TX,Organic
13366,"2019-3-15, 17:17:23",1,88.65,0.00,8.87,79.79,190,Ergonomic Cotton Bag,Gadget,"1,760",Isadore Homenick,Dale,TX,Organic
13367,"2019-1-6, 01:08:33",2,104.35,0.00,10.44,93.92,35,Mediocre Cotton Coat,Doohickey,"1,760",Isadore Homenick,Dale,TX,Organic
13368,"2018-12-14, 05:00:45",2,66.66,0.00,6.67,59.99,135,Enormous Granite Bottle,Gizmo,"1,760",Isadore Homenick,Dale,TX,Organic
13369,"2019-3-22, 04:47:21",1,22.91,0.00,2.29,20.62,22,Enormous Marble Shoes,Gizmo,"1,760",Isadore Homenick,Dale,TX,Organic
13370,"2018-12-27, 07:41:25",2,76.05,4.13,7.19,64.73,106,Fantastic Steel Knife,Doohickey,"1,761",Wilmer Schaefer,Effingham,SC,Google
13371,"2020-2-19, 19:35:41",2,190.72,0.00,19.07,171.65,66,Fantastic Silk Bottle,Widget,"1,761",Wilmer Schaefer,Effingham,SC,Google
13372,"2019-1-7, 06:47:50",2,143.06,0.00,14.31,128.76,40,Small Copper Plate,Gizmo,"1,761",Wilmer Schaefer,Effingham,SC,Google
13373,"2019-9-29, 08:21:38",7,313.36,0.00,31.34,282.02,54,Intelligent Bronze Knife,Widget,"1,761",Wilmer Schaefer,Effingham,SC,Google
13374,"2019-10-26, 12:11:05",6,257.64,0.00,25.76,231.87,143,Rustic Iron Bench,Gizmo,"1,761",Wilmer Schaefer,Effingham,SC,Google
13375,"2019-5-27, 16:06:16",3,79.77,0.00,7.98,71.8,14,Awesome Concrete Shoes,Widget,"1,761",Wilmer Schaefer,Effingham,SC,Google
13376,"2019-12-8, 04:07:13",2,63.86,0.00,6.39,57.48,81,Lightweight Linen Coat,Gizmo,"1,761",Wilmer Schaefer,Effingham,SC,Google
13377,"2017-12-8, 09:21:25",2,150.4,0.00,15.04,135.36,32,Ergonomic Silk Keyboard,Gadget,"1,761",Wilmer Schaefer,Effingham,SC,Google
13378,"2019-4-29, 04:51:43",2,141.71,0.00,14.17,127.54,170,Durable Leather Wallet,Widget,"1,761",Wilmer Schaefer,Effingham,SC,Google
13379,"2017-8-23, 21:57:44",7,453.57,0.00,45.36,408.21,55,Mediocre Rubber Shoes,Gadget,"1,761",Wilmer Schaefer,Effingham,SC,Google
13380,"2019-8-3, 18:22:57",9,202.1,0.00,20.21,181.89,163,Ergonomic Leather Pants,Widget,"1,761",Wilmer Schaefer,Effingham,SC,Google
13381,"2017-5-22, 18:42:13",5,194.71,0.00,19.47,175.24,80,Small Copper Clock,Widget,"1,761",Wilmer Schaefer,Effingham,SC,Google
13382,"2018-7-5, 05:50:13",5,428.27,0.00,42.83,385.44,75,Intelligent Paper Hat,Gadget,"1,761",Wilmer Schaefer,Effingham,SC,Google
13383,"2018-8-21, 12:28:41",7,713.23,0.00,71.32,641.91,157,Intelligent Granite Hat,Widget,"1,761",Wilmer Schaefer,Effingham,SC,Google
13384,"2018-3-12, 14:18:16",1,44.5,0.00,4.45,40.05,19,Rustic Concrete Bottle,Doohickey,"1,762",Francisco Robel,Evant,TX,Google
13385,"2020-2-27, 13:46:49",2,134.27,0.00,13.43,120.85,8,Enormous Steel Watch,Doohickey,"1,762",Francisco Robel,Evant,TX,Google
13386,"2018-9-14, 17:01:11",4,397.09,0.00,39.71,357.38,72,Rustic Paper Bench,Widget,"1,762",Francisco Robel,Evant,TX,Google
13387,"2019-9-27, 16:23:31",4,135.86,0.00,13.59,122.27,108,Practical Silk Computer,Gadget,"1,762",Francisco Robel,Evant,TX,Google
13388,"2020-4-11, 09:40:45",3,144.78,0.00,14.48,130.3,35,Mediocre Cotton Coat,Doohickey,"1,762",Francisco Robel,Evant,TX,Google
13389,"2020-2-22, 22:30:18",2,107.11,0.00,10.71,96.4,114,Practical Plastic Keyboard,Doohickey,"1,762",Francisco Robel,Evant,TX,Google
13390,"2018-12-28, 20:40:59",2,173.38,0.00,17.34,156.05,29,Durable Steel Toucan,Widget,"1,762",Francisco Robel,Evant,TX,Google
13391,"2018-10-31, 13:40:35",8,251.07,0.00,25.11,225.96,1,Rustic Paper Wallet,Gizmo,"1,762",Francisco Robel,Evant,TX,Google
13392,"2020-4-4, 05:42:19",4,81.94,0.00,8.19,73.75,60,Rustic Paper Car,Doohickey,"1,762",Francisco Robel,Evant,TX,Google
13393,"2019-12-15, 10:37:20",2,119.73,0.00,11.97,107.76,84,Incredible Plastic Chair,Gizmo,"1,762",Francisco Robel,Evant,TX,Google
13394,"2019-3-21, 21:23:03",1,60.26,0.00,6.03,54.23,9,Practical Bronze Computer,Widget,"1,762",Francisco Robel,Evant,TX,Google
13395,"2016-11-3, 21:02:46",3,127.13,0.00,12.71,114.41,176,Enormous Leather Wallet,Widget,"1,762",Francisco Robel,Evant,TX,Google
13396,"2020-1-16, 05:50:14",2,176.79,0.00,17.68,159.11,92,Small Granite Gloves,Gizmo,"1,762",Francisco Robel,Evant,TX,Google
13397,"2019-12-18, 16:23:27",2,161.66,0.00,16.17,145.5,184,Practical Granite Plate,Widget,"1,762",Francisco Robel,Evant,TX,Google
13398,"2019-2-11, 22:53:09",2,62.16,0.00,6.22,55.95,119,Gorgeous Linen Keyboard,Gadget,"1,762",Francisco Robel,Evant,TX,Google
13399,"2017-7-2, 12:38:22",4,148.91,8.63,14.03,126.25,80,Small Copper Clock,Widget,"1,764",Billy Harvey,Bear Creek,NC,Google
13400,"2016-12-18, 01:32:54",2,67.41,0.00,6.74,60.67,108,Practical Silk Computer,Gadget,"1,764",Billy Harvey,Bear Creek,NC,Google
13401,"2019-4-1, 20:14:53",2,97.09,0.00,9.71,87.38,137,Ergonomic Granite Bottle,Gizmo,"1,764",Billy Harvey,Bear Creek,NC,Google
13402,"2019-1-20, 05:53:38",2,149.74,0.00,14.97,134.76,2,Small Marble Shoes,Doohickey,"1,764",Billy Harvey,Bear Creek,NC,Google
13403,"2019-5-27, 16:30:33",5,412.71,0.00,41.27,371.44,12,Sleek Paper Toucan,Gizmo,"1,764",Billy Harvey,Bear Creek,NC,Google
13404,"2019-2-12, 14:47:23",2,179.6,0.00,17.96,161.64,150,Synergistic Wool Coat,Gadget,"1,764",Billy Harvey,Bear Creek,NC,Google
13405,"2020-2-24, 00:12:35",2,134.66,0.00,13.47,121.2,122,Gorgeous Marble Plate,Gizmo,"1,764",Billy Harvey,Bear Creek,NC,Google
13406,"2020-2-27, 20:13:57",22,838.8,0.00,83.88,754.92,3,Synergistic Granite Chair,Doohickey,"1,764",Billy Harvey,Bear Creek,NC,Google
13407,"2018-12-20, 12:14:04",3,94.33,0.00,9.43,84.9,102,Lightweight Granite Hat,Gadget,"1,764",Billy Harvey,Bear Creek,NC,Google
13408,"2017-9-1, 15:53:08",4,200.28,0.00,20.03,180.26,130,Awesome Cotton Shoes,Gizmo,"1,764",Billy Harvey,Bear Creek,NC,Google
13409,"2017-12-6, 10:42:25",1,50.63,5.37,4.53,40.74,35,Mediocre Cotton Coat,Doohickey,"1,764",Billy Harvey,Bear Creek,NC,Google
13410,"2019-2-1, 02:44:55",1,39.2,0.00,3.92,35.28,80,Small Copper Clock,Widget,"1,764",Billy Harvey,Bear Creek,NC,Google
13411,"2018-1-22, 08:30:18",1,83.5,0.00,8.35,75.15,48,Gorgeous Concrete Chair,Gizmo,"1,764",Billy Harvey,Bear Creek,NC,Google
13412,"2018-7-27, 00:16:54",3,107.65,0.87,10.68,96.1,93,Practical Copper Car,Widget,"1,764",Billy Harvey,Bear Creek,NC,Google
13413,"2018-11-25, 14:51:11",1,90.37,0.00,9.04,81.33,146,Lightweight Wool Computer,Widget,"1,764",Billy Harvey,Bear Creek,NC,Google
13414,"2017-4-10, 05:31:58",1,29.63,0.00,2.96,26.67,81,Lightweight Linen Coat,Gizmo,"1,764",Billy Harvey,Bear Creek,NC,Google
13415,"2018-9-21, 08:26:49",3,238.89,0.00,23.89,215,46,Rustic Linen Keyboard,Gadget,"1,764",Billy Harvey,Bear Creek,NC,Google
13416,"2018-4-24, 05:16:05",3,230.82,0.00,23.08,207.74,2,Small Marble Shoes,Doohickey,"1,764",Billy Harvey,Bear Creek,NC,Google
13417,"2018-5-7, 16:28:02",3,141.5,0.00,14.15,127.35,137,Ergonomic Granite Bottle,Gizmo,"1,764",Billy Harvey,Bear Creek,NC,Google
13418,"2019-4-11, 19:52:37",1,57.61,0.87,5.67,51.07,47,Aerodynamic Cotton Bottle,Doohickey,"1,764",Billy Harvey,Bear Creek,NC,Google
13419,"2018-8-25, 16:18:46",5,257.99,0.00,25.8,232.19,139,Lightweight Steel Watch,Doohickey,"1,766",Ferne Rosenbaum,Coulterville,CA,Facebook
13420,"2018-5-6, 18:37:57",4,322.67,0.00,32.27,290.41,97,Durable Copper Clock,Doohickey,"1,766",Ferne Rosenbaum,Coulterville,CA,Facebook
13421,"2019-11-14, 13:47:04",3,88.51,0.00,8.85,79.66,81,Lightweight Linen Coat,Gizmo,"1,766",Ferne Rosenbaum,Coulterville,CA,Facebook
13422,"2019-9-16, 19:45:16",5,215.72,0.00,21.57,194.15,169,Small Cotton Chair,Doohickey,"1,766",Ferne Rosenbaum,Coulterville,CA,Facebook
13423,"2018-11-29, 19:50:48",3,235.54,0.00,23.55,211.99,87,Gorgeous Linen Bottle,Widget,"1,766",Ferne Rosenbaum,Coulterville,CA,Facebook
13424,"2020-2-29, 06:23:39",1,58.15,0.00,5.82,52.34,47,Aerodynamic Cotton Bottle,Doohickey,"1,766",Ferne Rosenbaum,Coulterville,CA,Facebook
13425,"2019-6-17, 19:25:01",3,271.66,0.00,27.17,244.5,75,Intelligent Paper Hat,Gadget,"1,769",Vesta Lang,McKinleyville,CA,Google
13426,"2018-3-7, 09:10:21",1,80.66,0.00,8.07,72.6,113,Sleek Leather Table,Gadget,"1,769",Vesta Lang,McKinleyville,CA,Google
13427,"2019-9-18, 03:13:10",5,322.22,5.37,31.69,285.17,86,Heavy-Duty Silk Chair,Doohickey,"1,771",Susanna Will,Sisters,OR,Affiliate
13428,"2017-7-29, 00:28:11",5,463.84,0.00,46.38,417.46,127,Practical Bronze Watch,Widget,"1,771",Susanna Will,Sisters,OR,Affiliate
13431,"2019-7-22, 14:44:17",3,158.84,0.00,15.88,142.96,114,Practical Plastic Keyboard,Doohickey,"1,771",Susanna Will,Sisters,OR,Affiliate
13432,"2018-1-9, 13:08:42",1,86.53,0.00,8.65,77.88,46,Rustic Linen Keyboard,Gadget,"1,771",Susanna Will,Sisters,OR,Affiliate
13433,"2019-5-16, 09:14:16",3,264.53,0.00,26.45,238.08,75,Intelligent Paper Hat,Gadget,"1,771",Susanna Will,Sisters,OR,Affiliate
13434,"2018-7-30, 08:09:02",3,138.97,0.00,13.9,125.07,153,Aerodynamic Leather Computer,Gadget,"1,771",Susanna Will,Sisters,OR,Affiliate
13435,"2018-8-7, 21:50:20",3,103.77,0.00,10.38,93.4,93,Practical Copper Car,Widget,"1,771",Susanna Will,Sisters,OR,Affiliate
13436,"2017-10-31, 18:28:44",4,104.76,0.00,10.48,94.29,15,Aerodynamic Paper Computer,Widget,"1,773",Jasmin West,Ridgeland,WI,Facebook
13437,"2018-12-16, 02:46:42",2,142.49,0.00,14.25,128.24,6,Small Marble Hat,Doohickey,"1,773",Jasmin West,Ridgeland,WI,Facebook
13438,"2017-12-3, 03:12:32",2,53.35,0.00,5.34,48.02,165,Aerodynamic Copper Knife,Gizmo,"1,773",Jasmin West,Ridgeland,WI,Facebook
13439,"2019-5-9, 03:00:40",3,137.55,0.00,13.75,123.79,76,Sleek Marble Clock,Widget,"1,773",Jasmin West,Ridgeland,WI,Facebook
13440,"2017-2-27, 01:04:07",1,74.88,0.00,7.49,67.39,31,Rustic Rubber Clock,Doohickey,"1,773",Jasmin West,Ridgeland,WI,Facebook
13441,"2018-6-5, 18:28:58",4,96.54,0.00,9.65,86.89,188,Synergistic Copper Computer,Doohickey,"1,773",Jasmin West,Ridgeland,WI,Facebook
13442,"2017-4-8, 18:54:35",2,56.9,0.00,5.69,51.21,134,Practical Paper Bag,Doohickey,"1,774",Nat Hane,Tucson,AZ,Affiliate
13443,"2017-9-18, 02:48:04",2,91.38,5.37,8.6,77.41,30,Ergonomic Paper Wallet,Gadget,"1,774",Nat Hane,Tucson,AZ,Affiliate
13444,"2017-4-4, 21:47:40",2,46.02,0.00,4.6,41.42,22,Enormous Marble Shoes,Gizmo,"1,774",Nat Hane,Tucson,AZ,Affiliate
13445,"2018-12-3, 12:30:16",2,91.86,0.00,9.19,82.67,26,Ergonomic Aluminum Plate,Widget,"1,774",Nat Hane,Tucson,AZ,Affiliate
13446,"2020-3-16, 15:56:54",1,35.29,0.00,3.53,31.76,74,Awesome Plastic Watch,Gadget,"1,774",Nat Hane,Tucson,AZ,Affiliate
13447,"2019-2-14, 07:22:49",1,85.52,0.00,8.55,76.96,90,Incredible Concrete Keyboard,Gizmo,"1,774",Nat Hane,Tucson,AZ,Affiliate
